customer_id,customer_name,address,postal_code,latitude,longitude,tw_start,tw_end,ppl,ppl_freeze,volume_m3,weight_kg,vehicle_type,tour_id,service_time_min
8944,Kantine Lerstadveien 545,Lerstadveien 545,6018.0,62.472003549944205,6.36341971136394,17:47,19:47,1.5,0.5,0.0,0.0,1.0,4401,5.0
3054,Bunnpris Skansen,SKAREGATA 1,6002.0,62.474674,6.156916,17:33,19:33,4.5,1.0,0.0,0.0,1.0,"1052,2054,4054,5054",11.3
2939,Kiwi 909 Flisnes,FLISNESVEGEN 1,6012.0,62.4319749,6.4127797,08:16,10:16,5.0,1.5,0.0,0.0,1.0,"1107,2106,3103,4104,5402",25.1
4220,Spar Ellingsøy,Røysethaugen 10,6057.0,62.504485,6.39643,08:22,10:22,5.0,0.0,0.0,0.0,1.0,"1751,2751,3057,5151",14.6
8834,Sansesenteret Sulatunet,Stadsnesvegen 23,6030.0,62.4424369,6.1886657,11:14,13:14,1.0,0.5,0.0,0.0,1.0,2401,3.7
2935,Kiwi 844 Sykkylven,Storgata 10,6230.0,62.3913141,6.5816796,17:19,19:19,6.5,2.5,0.0,0.0,1.0,"1601,2602,3601,4602,5601",25.2
6780,Spar Svingen,RINGSTADVEIEN 67,6200.0,62.3115806,6.9180612,09:15,11:15,11.0,0.0,0.0,0.0,1.0,"1601,2602,3601,4601,5601",12.3
3080,Bunnpris Valderøy,Øysenteret Pettervegen 2,6050.0,62.499107,6.130952,11:21,13:21,11.0,3.0,0.0,0.0,1.0,"1752,3752,5751",19.4
2931,Kiwi 901 Nørve,NØRVEGATA 23,6008.0,62.4715115,6.2065205,09:30,11:30,4.5,0.0,0.0,0.0,1.0,"1103,2056,3056,4102,5752",27.8
9319,Indian Masala House,KONGENS GATE 28A,6002.0,62.4750822,6.1566431,08:32,10:32,1.0,0.5,0.0,0.0,1.0,5054,6.7
435,Aursnes Kiosk,Sykkylvsvegen 1,6230.0,62.4102234,6.5497224,09:18,11:18,3.5,0.0,0.0,0.0,1.0,4602,11.4
8939,Facilitec Catering Nmk Avd 120,Borgundvegen 340,6009.0,62.47069839160189,6.23475969550118,09:56,11:56,6.5,3.0,0.0,0.0,1.0,4101,8.4
8825,Sulatunet,Stadsnesvegen 23,6030.0,62.4424369,6.1886657,10:56,12:56,5.0,1.0,0.0,0.0,1.0,2401,4.5
2959,Kiwi 918 Langevåg,Djupdalen 53,6030.0,62.4407026,6.1998007,17:17,19:17,15.0,1.0,0.0,0.0,1.0,"1401,2403,3401,4402,5402",24.1
9317,Felleskjøpet Ålesund 6110,Postvegen 11,6018.0,62.47151306911939,6.342019482527746,07:03,09:03,0.5,0.0,0.0,0.0,1.0,3101,4.7
6859,Vikedalen Barnehage,Gråurvegen 2,6230.0,62.3782444,6.5899533,11:19,13:19,0.5,0.0,0.0,0.0,1.0,2601,9.8
9294,Soi One Ålesund,RASMUS RØNNEBERGS GATE 4,6002.0,62.470954,6.153081,08:28,10:28,5.5,1.0,0.0,0.0,1.0,"2052,4052",16.2
1838,Volda Sjukehus Hf Avd 9033,Kløvertungvegen 1,6103.0,62.149541,6.092297,07:32,09:32,1.0,0.5,0.0,0.0,1.0,"2501,4502",8.3
6593,Facilitec Renhold Ulsteinvik,Sjøgata 98,6065.0,62.3432,5.83369,10:39,12:39,1.0,0.5,0.0,0.0,1.0,2701,4.8
2393,Nor F. Vard Brattvåg,Strandgata 74,6270.0,62.59061,6.446,15:22,17:22,0.5,0.0,0.0,0.0,1.0,"3151,5151",17.3
2957,Kiwi 917 Myrvåg,Dragsundvegen 9,6080.0,62.277182,5.80352,11:56,13:56,2.0,0.5,0.0,0.0,1.0,"1251,2352,3701,4251,5701",34.7
3079,Bunnpris Langevåg,Molværsvegen 41,6030.0,62.4376538,6.1879915,08:07,10:07,10.0,3.0,0.0,0.0,1.0,"1401,2403,4402,5402",9.5
7642,Kiwi 830 Skjellebreida Volda,RØYSBAKKEN 3,6100.0,62.14566073195188,6.074217711343333,16:28,18:28,2.0,1.0,0.0,0.0,1.0,"1503,2503,3502,4503,5502",23.8
3076,Bunnpris Spjelkavik,Bunnpris Spjelkavik,6010.0,62.462997,6.363048,11:12,13:12,2.5,0.5,0.0,0.0,1.0,"1054,2102,4103,5402",16.2
8343,Xl Diner,SKATEFLUKAIA 1B,6002.0,62.4744062,6.155797,07:42,09:42,1.0,0.0,0.0,0.0,1.0,"2052,5051",9.4
1090,Spar Langevåg,Fyllingvegen 9,6030.0,62.4421478,6.1903413,08:56,10:56,2.5,0.0,0.0,0.0,1.0,"1401,2403,3401,4402,5401",12.2
793,Brattvåg Fjordhotell,STRANDGATA 48,6270.0,62.5968924,6.4478983,10:27,12:27,2.5,0.0,0.0,0.0,1.0,"2151,5151",7.5
9279,Tyrholm Og Farstad,Flatholmen 11,6002.0,62.481999,6.185307,06:24,08:24,1.0,0.0,0.0,0.0,1.0,"2101,4051",8.1
7312,Ulstein Arena 252201,VIKEMYRA 2,6065.0,62.34365895585429,5.849333770881557,07:04,09:04,1.5,0.5,0.0,0.0,1.0,"2701,4701",7.7
3071,Bunnpris Sjøholt,ÅRØYVEGEN 2,6249.0,62.482209,6.81757,07:26,09:26,6.5,1.5,0.0,0.0,1.0,"1651,2651,3651,4651,5651",24.3
3097,Bunnpris Stryn,ROGNHAUGEN 13,6783.0,61.90424,6.71934,09:00,11:00,5.0,0.0,0.0,0.0,1.0,"1551,3551,5551",14.9
13220,Valaker Avd. Ålesund Storsente,Ålesund Storsenter,6002.0,62.4725015,6.1581388,11:53,13:53,0.5,0.0,0.0,0.0,1.0,"2101,4051",6.1
1574,Fjellstova Ørskog Kh As,SVARTLØKVEGEN,6240.0,62.520486,6.915697,11:44,13:44,2.5,1.0,0.0,0.0,1.0,"2651,5651",7.0
6340,Bunnpris Straumgjerde,Sykkylvsvegen 1038,6238.0,62.3333,6.59402,10:32,12:32,4.5,0.0,0.0,0.0,1.0,"1601,2601,4601,5601",16.7
9093,Kiwi 849 Skarbøvik,SKARBØVIKGATA 25,6006.0,62.4666932,6.114175,07:52,09:52,7.0,0.5,0.0,0.0,1.0,"1108,2103,3056,4054,5104",23.9
13306,Napoli Pizzeria Stryn,Tonningsgata 33,6783.0,61.90536178422537,6.725944542017739,16:50,18:50,2.5,0.0,0.0,0.0,1.0,5551,13.3
