customer_id,customer_name,address,postal_code,latitude,longitude,tw_start,tw_end,ppl,ppl_freeze,volume_m3,weight_kg,vehicle_type,tour_id,service_time_min
2950,Kiwi 913 Stryn,Walhallavegen 2,6783.0,61.903006,6.71997,10:31,12:31,2.0,0.0,0.0,0.0,1.0,"1551,2551,3551,4551,5551",29.7
8953,Coop Obs Kafe Avd 5289,Langelandsvegen 25,6010.0,62.465082,6.35152,06:16,08:16,2.5,0.5,0.0,0.0,1.0,"2107,5101",10.0
6360,Eurospar Hareid,Kjøpmannsgata 13,6060.0,62.3718107,6.0279234,08:21,10:21,2.0,0.5,0.0,0.0,1.0,"1701,2701,3701,4701,5701",17.7
2935,Kiwi 844 Sykkylven,Storgata 10,6230.0,62.3913141,6.5816796,08:21,10:21,8.5,0.0,0.0,0.0,1.0,"1601,2602,3601,4602,5601",27.4
2626,RAUS,Ullavikvegen 3,6230.0,62.39670638672231,6.581631847462442,07:03,09:03,4.0,1.0,0.0,0.0,1.0,0,8.0
2942,Kiwi 910 Kverve,Kverve Senter,6057.0,62.49102,6.1913,10:46,12:46,5.5,0.0,0.0,0.0,1.0,"1751,2751,3057,4751,5751",18.0
3089,Bunnpris Valldal,Grandegata 38,6210.0,62.297543,7.256927,08:19,10:19,3.0,1.5,0.0,0.0,1.0,"1201,3201,5201",26.3
3880,MØRE FOLKEHØGSKULE,Kyrkjegata 48,6150.0,62.202699805008706,6.1215648765740704,09:00,11:00,3.0,0.0,0.0,0.0,1.0,0,8.1
3095,Bunnpris Hareid,Strandgata 53,6060.0,62.368536,6.032497,08:58,10:58,9.0,1.0,0.0,0.0,1.0,"1702,3701,4701,5701",15.8
3891,Møre Trafo Kantine,NAUSTVEGEN 10,6230.0,62.40781,6.55616,16:08,18:08,0.5,0.0,0.0,0.0,1.0,"2601,4602",7.4
9079,Sit Kafe/kantine Ålesund,LARSGÅRDSVEGEN 2,6009.0,62.472004,6.235818,11:09,13:09,5.0,0.0,0.0,0.0,1.0,"2101,4101",10.0
3735,Meny Fosnavåg,Tollåsbakken 2,6090.0,62.34287,5.6306574,12:47,14:47,2.0,0.5,0.0,0.0,1.0,"1252,3251,4252,5702",26.0
13067,Sabrura Moa,Langelandsvegen 47,6010.0,62.483,6.287,08:44,10:44,1.0,0.5,0.0,0.0,1.0,"3101,5101",3.5
9200,Eurospar Larsgården,LARSGÅRDSVEGEN 19,6009.0,62.472382,6.240615,07:20,09:20,4.0,1.0,0.0,0.0,1.0,"1108,2058,3053,4109,5104",18.2
7909,Ørskog Sjukeheim 2024,SJØHOLTVEGEN 82,6240.0,62.48268028682473,6.8311348843817745,08:27,10:27,1.0,0.0,0.0,0.0,1.0,2651,6.2
13046,Peppes Pizza Amfi Moa Avd.319,Moavegen 1,6018.0,62.466442,6.351237,08:22,10:22,3.0,1.5,0.0,0.0,1.0,"2107,5101",6.5
8517,Vinterhagen,Langelandsvegen 25,6018.0,62.465082,6.35152,11:11,13:11,11.0,2.0,0.0,0.0,1.0,"2107,5101",8.9
7809,Søvik Barnehage 2024,Plassen 19,6280.0,62.54547793131512,6.277647915075293,17:43,19:43,0.5,0.0,0.0,0.0,1.0,2151,5.1
8579,Jordbærpikene Moa,Langelandsvegen 25,6010.0,62.465082,6.35152,11:28,13:28,1.0,0.5,0.0,0.0,1.0,"2107,5101",4.2
2393,Nor F. Vard Brattvåg,Strandgata 74,6270.0,62.59061,6.446,17:05,19:05,0.5,0.0,0.0,0.0,1.0,"3151,5151",16.5
213,1996 Hotel Alexandra,Lodalsvegen 22,6789.0,61.8733073,6.8476827,08:22,10:22,4.0,0.0,0.0,0.0,1.0,"2551,5551",8.2
9142,Anno,Apotekergata 9b,6004.0,62.4714804,6.1512358,10:54,12:54,0.5,0.0,0.0,0.0,1.0,"1052,2051,3055,5051",8.9
2931,Kiwi 901 Nørve,NØRVEGATA 23,6008.0,62.4715115,6.2065205,07:06,09:06,2.0,1.0,0.0,0.0,1.0,"1103,2056,3056,4102,5752",21.6
7276,Ulstein Vidaregåande Skule,HOLSEKERDALEN 180,6065.0,62.34045712897189,5.882952470881393,18:19,20:19,1.0,0.5,0.0,0.0,1.0,2701,6.4
8694,Lets Eat Deli,KEISER WILHELMS GATE 32,6003.0,62.4713955,6.1594019,17:29,19:29,3.0,0.0,0.0,0.0,1.0,"2103,4052",6.5
6460,Dreges Hotel,ALLMENINGEN 16,6200.0,62.30739,6.9471,09:53,11:53,1.0,0.0,0.0,0.0,1.0,"3601,5601",7.1
2958,Kiwi 841 Skodje,Skodjevegen 424,6260.0,62.5033919,6.6966718,08:24,10:24,13.0,0.0,0.0,0.0,1.0,"1151,2151,3057,4651,5151",19.4
6780,Spar Svingen,RINGSTADVEIEN 67,6200.0,62.3115806,6.9180612,09:39,11:39,2.0,0.0,0.0,0.0,1.0,"1601,2602,3601,4601,5601",14.6
8265,Facilitec Ulsteinvik,Sjøgata 98,6065.0,62.343318236855254,5.833683569028197,07:48,09:48,2.5,0.0,0.0,0.0,1.0,"2701,4701",7.2
355,Kiwi 827 Ørsta,Håkonsgata 16,6153.0,62.2030441,6.1456416,10:08,12:08,4.0,0.0,0.0,0.0,1.0,"1502,2501,3501,4501,5501",30.3
3756,Motorhuset,Brendahaugen 8,6065.0,62.336197,5.8773128,08:14,10:14,3.0,0.5,0.0,0.0,1.0,"2602,5601",8.8
