customer_id,customer_name,address,postal_code,latitude,longitude,tw_start,tw_end,ppl,ppl_freeze,volume_m3,weight_kg,vehicle_type,tour_id,service_time_min
8026,Westres Kond. Avd Volda,Hamnegata 25,6100.0,62.144606003684,6.068788814951868,07:57,09:57,1.0,0.5,0.0,0.0,1.0,2501,5.4
7395,Braud Digernes,DIGERNES NÆRINGSPARK,6260.0,62.49357866808252,6.6080342402015155,08:37,10:37,2.0,0.5,0.0,0.0,1.0,4651,7.7
2626,RAUS,Ullavikvegen 3,6230.0,62.39670638672231,6.581631847462442,09:48,11:48,3.5,0.0,0.0,0.0,1.0,0,7.8
3093,Bunnpris Ørsta,Vikeøyrane 4,6150.0,62.199592,6.123608,13:33,15:33,4.5,1.5,0.0,0.0,1.0,"1503,2503,3502,4503,5502",13.6
7904,Kafè Rematun,Olav Sundes Veg 2,6018.0,62.4673802,6.3564385,08:53,10:53,1.0,0.5,0.0,0.0,1.0,2107,5.7
6433,Stabburet Sve Kantine St-soh,Morkevegen 101,6200.0,62.26992,6.87301,18:02,20:02,1.0,0.5,0.0,0.0,1.0,4601,5.9
1845,Spar Fosnavåg,Myklebustvegen 42,6092.0,62.328847,5.634835,17:18,19:18,6.0,1.0,0.0,0.0,1.0,"1252,3251,4252,5702",22.2
2931,Kiwi 901 Nørve,NØRVEGATA 23,6008.0,62.4715115,6.2065205,10:58,12:58,5.0,2.0,0.0,0.0,1.0,"1103,2056,3056,4102,5752",22.8
2942,Kiwi 910 Kverve,Kverve Senter,6057.0,62.49102,6.1913,07:40,09:40,5.0,0.0,0.0,0.0,1.0,"1751,2751,3057,4751,5751",16.3
2958,Kiwi 841 Skodje,Skodjevegen 424,6260.0,62.5033919,6.6966718,17:30,19:30,2.5,1.0,0.0,0.0,1.0,"1151,2151,3057,4651,5151",18.2
1824,Tik Cafe & Restaurant,VIKEGATA 11,6150.0,62.2001329,6.1267231,09:47,11:47,1.0,0.0,0.0,0.0,1.0,"2501,5501",9.4
8588,Mf Suløy Catering 100004,Sulavegen 110,6036.0,62.39553875304039,6.167597013110865,11:16,13:16,1.5,0.5,0.0,0.0,1.0,3701,8.7
13181,Iss 422565 Haramsenteret,Bernt Hildre Vegen 2,6270.0,62.599102327669435,6.445705397880584,07:36,09:36,5.0,1.5,0.0,0.0,1.0,"1151,3151",16.7
8517,Vinterhagen,Langelandsvegen 25,6018.0,62.465082,6.35152,06:20,08:20,6.0,3.0,0.0,0.0,1.0,"2107,5101",11.5
3066,Bunnpris Volda,HALKJELSGATE 4,6100.0,62.14507,6.066253,15:51,17:51,2.0,0.0,0.0,0.0,1.0,"1501,3502,5501",16.3
9093,Kiwi 849 Skarbøvik,SKARBØVIKGATA 25,6006.0,62.4666932,6.114175,16:36,18:36,5.5,0.0,0.0,0.0,1.0,"1108,2103,3056,4054,5104",30.4
6731,Kantina Berte Kanutte Huset,Joplassvegen 11,6103.0,62.14791,6.08257,11:08,13:08,3.0,0.0,0.0,0.0,1.0,"1501,4502",11.7
7916,Lerstad Barnehage,Lerstad barnehage,,62.467773,6.3069108,08:54,10:54,0.5,0.0,0.0,0.0,1.0,2041,5.1
7935,Fagerlia Barnehage,Fagerlia barnehage,,62.4749043,6.2216744,06:05,08:05,1.0,0.5,0.0,0.0,1.0,2041,6.3
2936,Kiwi 843 Volda,Vikebygdvegen 2A,6100.0,62.1467135,6.0889177,10:33,12:33,5.0,1.0,0.0,0.0,1.0,"1503,2503,3502,4503,5502",23.3
9141,Nonna Lina,KORSEGATA 4,6002.0,62.4713488,6.1559244,10:21,12:21,3.0,1.0,0.0,0.0,1.0,"2052,4052",10.8
