customer_id,customer_name,address,postal_code,latitude,longitude,tw_start,tw_end,ppl,ppl_freeze,volume_m3,weight_kg,vehicle_type,tour_id,service_time_min
9045,Kiwi 832 Sundgata,SUNDGATA 8,6003.0,62.471056,6.166693,19:09,21:09,1.9,0.0,0.0,0.0,1.0,"1108,2058,3056,4109,5104",24.7
7857,Brør Mat Og Bryggeri,HALKJELSGATE 16,6100.0,62.14495494720656,6.068915253670895,07:40,09:40,0.9,0.0,0.0,0.0,1.0,2501,5.3
7578,Vigra Servicenter,NØRESTRANDA 43,6040.0,62.53218750396892,6.122100240203975,14:13,16:13,3.7,0.0,0.0,0.0,1.0,3751,10.9
4220,Spar Ellingsøy,Røysethaugen 10,6057.0,62.504485,6.39643,19:03,21:03,5.6,1.5,0.0,0.0,1.0,"1751,2751,3057,5151",14.9
9178,Bybadet,PARKGATA 11B,6003.0,62.472774,6.165056,16:45,18:45,0.9,0.5,0.0,0.0,1.0,"2052,5052",11.7
3071,Bunnpris Sjøholt,ÅRØYVEGEN 2,6249.0,62.482209,6.81757,07:47,09:47,3.7,0.5,0.0,0.0,1.0,"1651,2651,3651,4651,5651",24.9
3075,Bunnpris Vatne,Vatnevegen 15,6265.0,62.544919,6.593203,07:20,09:20,3.7,1.5,0.0,0.0,1.0,"1151,2151,3151,5151",14.5
2950,Kiwi 913 Stryn,Walhallavegen 2,6783.0,61.903006,6.71997,16:43,18:43,12.2,3.0,0.0,0.0,1.0,"1551,2551,3551,4551,5551",34.4
5894,Ssp Point Dom A328 Aes,Ålesund lufthavn,6040.0,62.55831,6.11555,08:19,10:19,3.3,0.0,0.0,0.0,1.0,"1751,3751,5751",6.3
8073,Nor F. Vard Electro,Tennfjordvegen 113,6264.0,62.533827905665206,6.589812470893596,06:43,08:43,2.8,0.0,0.0,0.0,1.0,"1151,3057",7.2
5540,Spar Volda,Kårstadvegen 24,6103.0,62.14941,6.08458,09:20,11:20,4.7,1.0,0.0,0.0,1.0,"1501,2503,3502,5501",13.8
7765,Spar Ulsteinvik,ROGNAHAUGEN 1,6065.0,62.34250319341053,5.868374140191933,10:56,12:56,3.3,1.5,0.0,0.0,1.0,"1702,2702,3702,4702,5702",17.2
9037,Eurospar Ålesund Storsenter,Rasmus Rønnebergs gate 21,6002.0,62.4723101,6.1583677,09:42,11:42,7.9,0.5,0.0,0.0,1.0,"1102,2054,3054,4054,5054",26.0
