customer_id,customer_name,address,postal_code,latitude,longitude,tw_start,tw_end,ppl,ppl_freeze,volume_m3,weight_kg,vehicle_type,tour_id,service_time_min
3066,Bunnpris Volda,HALKJELSGATE 4,6100.0,62.14507,6.066253,09:24,11:24,2.0,0.5,0.0,0.0,1.0,"1501,3502,5501",16.5
9093,Kiwi 849 Skarbøvik,SKARBØVIKGATA 25,6006.0,62.4666932,6.114175,09:34,11:34,6.0,0.0,0.0,0.0,1.0,"1108,2103,3056,4054,5104",28.8
3089,Bunnpris Valldal,Grandegata 38,6210.0,62.297543,7.256927,16:29,18:29,5.5,0.0,0.0,0.0,1.0,"1201,3201,5201",33.4
9037,Eurospar Ålesund Storsenter,Rasmus Rønnebergs gate 21,6002.0,62.4723101,6.1583677,08:38,10:38,5.0,0.0,0.0,0.0,1.0,"1102,2054,3054,4054,5054",26.7
8478,Vard Group Skansekaia 422571,Skansekaia 2,6002.0,62.4752591,6.1530952,11:10,13:10,2.5,1.0,0.0,0.0,1.0,"2051,5052",7.6
3070,Bunnpris Brattvåg,Strandgata 40,6282.0,62.596963,6.446316,17:15,19:15,7.0,0.0,0.0,0.0,1.0,"1151,2151,3151,5151",12.6
1845,Spar Fosnavåg,Myklebustvegen 42,6092.0,62.328847,5.634835,09:16,11:16,4.0,0.5,0.0,0.0,1.0,"1252,3251,4252,5702",21.1
9159,Sportsparken Vegsund,BLINDHEIM INDUSTRIVEG 2D,6020.0,62.436635,6.370523,08:54,10:54,1.0,0.5,0.0,0.0,1.0,"2104,5402",5.8
355,Kiwi 827 Ørsta,Håkonsgata 16,6153.0,62.2030441,6.1456416,07:37,09:37,5.0,1.0,0.0,0.0,1.0,"1502,2501,3501,4501,5501",29.1
3081,Bunnpris Vedde,Veddevegen 163,6030.0,62.437824,6.234944,09:00,11:00,5.5,0.5,0.0,0.0,1.0,"1401,2404,3401,5401",12.6
8551,Fisketorget Avd Sentrum,Keiser Wilhelms gate 26,6002.0,62.4712141,6.1588682,08:15,10:15,2.5,1.0,0.0,0.0,1.0,"2101,4041",9.4
9245,Vest Restaurant,Langelandsvegen 1,6010.0,62.4651818,6.3478662,08:42,10:42,5.0,0.0,0.0,0.0,1.0,2107,9.1
7390,Eurospar Valderøy,Skaret 1,6050.0,62.50873478054889,6.128535867185325,15:27,17:27,7.5,2.5,0.0,0.0,1.0,"1752,2751,3752,5751",21.6
13023,Vestnes Fjordhotel,Brugata 4,6390.0,62.6325,7.0758,08:58,10:58,1.0,0.5,0.0,0.0,1.0,5651,6.7
9018,Eurospar Blindheim,Gamle Blindheimsveg 25,6012.0,62.442025,6.371977,07:59,09:59,3.5,1.5,0.0,0.0,1.0,"1107,2105,3106,4104,5402",24.7
4110,Eurospar Ørsta,Holmegata 6,6151.0,62.196948,6.128328,16:27,18:27,2.5,1.0,0.0,0.0,1.0,"1502,2503,3502,4503,5502",26.1
2547,Herøy Omsorgssenter 324000,Sjukeheimsvegen 5 A,6092.0,62.3256584,5.64285,07:06,09:06,7.5,0.0,0.0,0.0,1.0,4251,10.3
7642,Kiwi 830 Skjellebreida Volda,RØYSBAKKEN 3,6100.0,62.14566073195188,6.074217711343333,18:15,20:15,11.5,3.5,0.0,0.0,1.0,"1503,2503,3502,4503,5502",22.0
793,Brattvåg Fjordhotell,STRANDGATA 48,6270.0,62.5968924,6.4478983,18:21,20:21,1.5,0.5,0.0,0.0,1.0,"2151,5151",8.9
1177,Jafs Fosnavåg,HOLMEFJORDVEGEN 6,6090.0,62.3426234,5.6321588,09:11,11:11,11.0,0.5,0.0,0.0,1.0,4251,8.4
8890,Ragnhild's Catering,Stadsnesvegen 1,6030.0,62.4444111,6.1943517,11:22,13:22,1.5,0.5,0.0,0.0,1.0,"2401,5401",5.3
1699,St1 Ulsteinvik 9109,SJØGATA 81,6065.0,62.344673,5.839305,09:05,11:05,1.0,0.5,0.0,0.0,1.0,"3701,5701",8.8
8070,Nor F. Postvegen 17,POSTVEGEN 17,6018.0,62.4716084,6.3453172,07:40,09:40,0.5,0.0,0.0,0.0,1.0,"2104,4101",5.4
8473,Evergreens,Rasmus Rønnebergs gate 6,6002.0,62.4712466,6.1538577,10:33,12:33,1.0,0.0,0.0,0.0,1.0,"2051,5051",4.2
9142,Anno,Apotekergata 9b,6004.0,62.4714804,6.1512358,11:56,13:56,0.5,0.0,0.0,0.0,1.0,"1052,2051,3055,5051",8.4
9279,Tyrholm Og Farstad,Flatholmen 11,6002.0,62.481999,6.185307,13:59,15:59,0.5,0.0,0.0,0.0,1.0,"2101,4051",7.8
2947,Kiwi 920 Breivika,LERSTADVEGEN 545,6018.0,62.471726,6.363353,10:39,12:39,4.0,1.0,0.0,0.0,1.0,"1053,2106,3104,4751,5752",24.3
2956,Kiwi 919 Nedre Strandgate,NEDRE STRANDGATE 51,6005.0,62.470082,6.140048,06:15,08:15,2.0,0.5,0.0,0.0,1.0,"1101,2057,3055,4055,5104",20.1
6084,Sol Cafè,Kyrkjevegen 34,6230.0,62.39202,6.58023,06:04,08:04,1.0,0.5,0.0,0.0,1.0,"2601,4602",7.5
1179,Horisont Restaurant As,MJØLSTADNESVEGEN 22,6092.0,62.322083,5.671008,08:17,10:17,0.5,0.0,0.0,0.0,1.0,4251,7.4
8882,Quality Hotel Waterfront,Quality Hotel Waterfront,6004.0,62.4699296,6.1460985,07:01,09:01,11.5,0.0,0.0,0.0,1.0,"2051,4101,5051",10.5
5894,Ssp Point Dom A328 Aes,Ålesund lufthavn,6040.0,62.55831,6.11555,07:05,09:05,3.5,0.5,0.0,0.0,1.0,"1751,3751,5751",7.8
3077,Bunnpris Ulsteinvik,Saunesvegen 10,6065.0,62.3397174,5.855376,06:23,08:23,4.0,1.0,0.0,0.0,1.0,"1701,2701,3702,5701",13.7
2940,Kiwi 923 Hatlane,SMEDGARDEN 1,6016.0,62.4604828,6.2686763,10:20,12:20,4.0,0.0,0.0,0.0,1.0,"1104,2053,3108,4108,5752",20.9
3083,Bunnpris Ikornes,Sørestrandveien 691,6222.0,62.386,6.55457,09:38,11:38,22.5,4.0,0.0,0.0,1.0,"1601,2601,4602,5601",21.0
8038,Nor F. Bertel.o Steen,Bythaugen 20,6260.0,62.4899145510942,6.597982023521143,16:32,18:32,1.0,0.5,0.0,0.0,1.0,3151,8.3
5887,Ssp Upper Crust A326 Aes,Ålesund lufthavn,6040.0,62.55831,6.11555,15:44,17:44,0.5,0.0,0.0,0.0,1.0,"3751,5751",5.8
2936,Kiwi 843 Volda,Vikebygdvegen 2A,6100.0,62.1467135,6.0889177,07:15,09:15,9.5,0.0,0.0,0.0,1.0,"1503,2503,3502,4503,5502",24.6
8660,Moa Let's Eat,Moavegen 1,6018.0,62.466442,6.351237,09:56,11:56,3.0,1.5,0.0,0.0,1.0,2107,9.0
