customer_id,customer_name,address,postal_code,latitude,longitude,tw_start,tw_end,ppl,ppl_freeze,volume_m3,weight_kg,vehicle_type,tour_id,service_time_min
9037,Eurospar Ålesund Storsenter,Rasmus Rønnebergs gate 21,6002.0,62.4723101,6.1583677,11:05,13:05,5.0,2.0,0.0,0.0,1.0,"1102,2054,3054,4054,5054",27.7
1069,Fergekaia Langevåg,DJUPDALEN 10,6030.0,62.4406249,6.1932365,10:28,12:28,6.5,0.5,0.0,0.0,1.0,5401,21.2
3093,Bunnpris Ørsta,Vikeøyrane 4,6150.0,62.199592,6.123608,09:18,11:18,10.5,0.0,0.0,0.0,1.0,"1503,2503,3502,4503,5502",11.0
9172,Cinque Minuti,Kongens gate 1,6002.0,62.4728964,6.1563672,10:33,12:33,2.0,0.0,0.0,0.0,1.0,"2051,5051",7.5
7571,Skrøppatausene,HÅHJEM NÆRINGSOMRÅDE 43,6260.0,62.487849117037264,6.69289988438215,18:53,20:53,1.5,0.0,0.0,0.0,1.0,"2651,4651",5.3
4245,Spar Valldal,Syltegata 1,6210.0,62.29798,7.26419,10:11,12:11,3.0,0.5,0.0,0.0,1.0,"1201,3201,5201",29.4
7904,Kafè Rematun,Olav Sundes Veg 2,6018.0,62.4673802,6.3564385,17:24,19:24,0.5,0.0,0.0,0.0,1.0,2107,5.5
3075,Bunnpris Vatne,Vatnevegen 15,6265.0,62.544919,6.593203,11:17,13:17,4.5,0.0,0.0,0.0,1.0,"1151,2151,3151,5151",16.2
2939,Kiwi 909 Flisnes,FLISNESVEGEN 1,6012.0,62.4319749,6.4127797,09:30,11:30,5.0,0.5,0.0,0.0,1.0,"1107,2106,3103,4104,5402",25.1
3083,Bunnpris Ikornes,Sørestrandveien 691,6222.0,62.386,6.55457,07:01,09:01,7.5,0.0,0.0,0.0,1.0,"1601,2601,4602,5601",25.5
1698,St1 Ørsta 9163,ANDERS HOVDENGT 1,6153.0,62.196243,6.128004,11:39,13:39,1.0,0.0,0.0,0.0,1.0,"1502,4502",6.2
5550,Spar Hovdebygda,Tovmyrane 5,6160.0,62.1827871,6.0843433,10:09,12:09,6.0,1.0,0.0,0.0,1.0,"1501,3501,4502,5502",17.7
1126,Joker Loen,LODALSVEGEN 9,6789.0,61.8718144,6.8480974,08:26,10:26,5.0,2.5,0.0,0.0,1.0,"1551,2551,4551,5551",16.4
6780,Spar Svingen,RINGSTADVEIEN 67,6200.0,62.3115806,6.9180612,17:25,19:25,2.0,1.0,0.0,0.0,1.0,"1601,2602,3601,4601,5601",13.6
13046,Peppes Pizza Amfi Moa Avd.319,Moavegen 1,6018.0,62.466442,6.351237,12:41,14:41,2.0,0.0,0.0,0.0,1.0,"2107,5101",7.3
1890,Joker Tomrefjord,Fjordvegen 445,6393.0,62.582343,6.93098,09:16,11:16,7.0,3.5,0.0,0.0,1.0,"1651,3651,4651",18.5
