customer_id,customer_name,address,postal_code,latitude,longitude,tw_start,tw_end,ppl,ppl_freeze,volume_m3,weight_kg,vehicle_type,tour_id,service_time_min
7936,Sandøytunet Hovudkjøkken 2024,Austrevegen 15,6296.0,62.780633767779285,6.470748711586672,15:31,17:31,1.0,0.0,0.0,0.0,1.0,2151,5.1
7390,Eurospar Valderøy,Skaret 1,6050.0,62.50873478054889,6.128535867185325,18:35,20:35,5.0,1.5,0.0,0.0,1.0,"1752,2751,3752,5751",19.6
6780,Spar Svingen,RINGSTADVEIEN 67,6200.0,62.3115806,6.9180612,07:37,09:37,12.0,2.0,0.0,0.0,1.0,"1601,2602,3601,4601,5601",13.1
9093,Kiwi 849 Skarbøvik,SKARBØVIKGATA 25,6006.0,62.4666932,6.114175,09:22,11:22,4.5,0.5,0.0,0.0,1.0,"1108,2103,3056,4054,5104",28.3
5540,Spar Volda,Kårstadvegen 24,6103.0,62.14941,6.08458,08:58,10:58,4.0,0.0,0.0,0.0,1.0,"1501,2503,3502,5501",13.7
2946,Kiwi 911 Fiskarstrand,Risevegen 1,6035.0,62.4402429,6.2730816,07:34,09:34,2.5,0.5,0.0,0.0,1.0,"1401,2404,3401,4402,5401",18.7
8070,Nor F. Postvegen 17,POSTVEGEN 17,6018.0,62.4716084,6.3453172,16:50,18:50,0.5,0.0,0.0,0.0,1.0,"2104,4101",4.5
3339,Helsehuset Stella Maris,Brugata 6,6390.0,62.6215923,7.09056,08:01,10:01,1.5,0.0,0.0,0.0,1.0,3651,5.6
9013,Meet & Eat,Langelandsvegen 51,6010.0,62.466048,6.356375,10:01,12:01,1.5,0.5,0.0,0.0,1.0,"2102,5101",7.4
1698,St1 Ørsta 9163,ANDERS HOVDENGT 1,6153.0,62.196243,6.128004,06:49,08:49,1.5,0.0,0.0,0.0,1.0,"1502,4502",7.5
8953,Coop Obs Kafe Avd 5289,Langelandsvegen 25,6010.0,62.465082,6.35152,08:21,10:21,3.5,0.5,0.0,0.0,1.0,"2107,5101",8.4
1838,Volda Sjukehus Hf Avd 9033,Kløvertungvegen 1,6103.0,62.149541,6.092297,07:35,09:35,0.5,0.0,0.0,0.0,1.0,"2501,4502",7.0
7627,Sperre Industri Kantine,ELLINGSØYVEIEN 740,6057.0,62.49446178528838,6.314794782529193,07:27,09:27,3.0,1.5,0.0,0.0,1.0,5151,7.7
3093,Bunnpris Ørsta,Vikeøyrane 4,6150.0,62.199592,6.123608,10:18,12:18,2.0,0.5,0.0,0.0,1.0,"1503,2503,3502,4503,5502",12.0
