customer_id,customer_name,address,postal_code,latitude,longitude,tw_start,tw_end,ppl,ppl_freeze,volume_m3,weight_kg,vehicle_type,tour_id,service_time_min
890,Centrumskiosken,SJØGATA 13,6065.0,62.3416116,5.852814,07:55,09:55,5.0,0.5,0.0,0.0,1.0,4701,13.4
6600,Spar Straumane,Spar Straumane,6065.0,62.3160888,5.84408243,10:50,12:50,2.5,0.5,0.0,0.0,1.0,"1701,2702,4702,5702",21.4
3070,Bunnpris Brattvåg,Strandgata 40,6282.0,62.596963,6.446316,08:17,10:17,10.5,0.0,0.0,0.0,1.0,"1151,2151,3151,5151",13.3
10097,Ødegaard Engros Spiserom,Olevågvegen 18,6013.0,62.43199212958948,6.408607615303756,15:31,17:31,0.5,0.0,0.0,0.0,1.0,3101,6.9
1696,St1 Ørskog 9415,SJØKANTEN 2,6240.0,62.482459,6.812361,10:49,12:49,3.5,0.0,0.0,0.0,1.0,"3651,5651",8.2
3083,Bunnpris Ikornes,Sørestrandveien 691,6222.0,62.386,6.55457,16:21,18:21,4.0,1.5,0.0,0.0,1.0,"1601,2601,4602,5601",20.7
2947,Kiwi 920 Breivika,LERSTADVEGEN 545,6018.0,62.471726,6.363353,18:59,20:59,7.0,2.5,0.0,0.0,1.0,"1053,2106,3104,4751,5752",23.5
1890,Joker Tomrefjord,Fjordvegen 445,6393.0,62.582343,6.93098,07:56,09:56,12.5,3.5,0.0,0.0,1.0,"1651,3651,4651",16.1
4220,Spar Ellingsøy,Røysethaugen 10,6057.0,62.504485,6.39643,07:43,09:43,2.5,1.0,0.0,0.0,1.0,"1751,2751,3057,5151",15.9
2957,Kiwi 917 Myrvåg,Dragsundvegen 9,6080.0,62.277182,5.80352,09:06,11:06,3.5,1.5,0.0,0.0,1.0,"1251,2352,3701,4251,5701",30.6
2931,Kiwi 901 Nørve,NØRVEGATA 23,6008.0,62.4715115,6.2065205,11:38,13:38,13.0,2.5,0.0,0.0,1.0,"1103,2056,3056,4102,5752",22.9
2939,Kiwi 909 Flisnes,FLISNESVEGEN 1,6012.0,62.4319749,6.4127797,17:15,19:15,10.0,0.0,0.0,0.0,1.0,"1107,2106,3103,4104,5402",28.5
9248,The Greedy Box,Øwregata 2,6004.0,62.47260674090592,6.151703086234533,10:45,12:45,1.5,0.0,0.0,0.0,1.0,3052,8.5
8063,Mf Festøya,Festøya Ferjekai,6174.0,62.380355957519136,6.328269431376526,10:51,12:51,0.5,0.0,0.0,0.0,1.0,4401,4.9
9037,Eurospar Ålesund Storsenter,Rasmus Rønnebergs gate 21,6002.0,62.4723101,6.1583677,07:38,09:38,2.0,0.5,0.0,0.0,1.0,"1102,2054,3054,4054,5054",22.9
8620,Meny Lerstad,LERSTADVEGEN 291,6015.0,62.468368,6.292074,11:40,13:40,4.0,1.0,0.0,0.0,1.0,"1104,2108,3108,4105,5752",29.8
2930,Kiwi 921 Vestnes,Sjøgata 2,6390.0,62.6235306,7.0902534,16:08,18:08,2.0,0.0,0.0,0.0,1.0,"1651,2651,3651,4651,5651",32.8
9079,Sit Kafe/kantine Ålesund,LARSGÅRDSVEGEN 2,6009.0,62.472004,6.235818,08:52,10:52,2.5,0.0,0.0,0.0,1.0,"2101,4101",11.0
7494,Subsea 7 Vigra Spoolbase,SØRESTRANDA 11,6040.0,62.54163917727739,6.118782742057899,18:59,20:59,2.0,0.5,0.0,0.0,1.0,"1751,3751,5751",12.5
9013,Meet & Eat,Langelandsvegen 51,6010.0,62.466048,6.356375,11:37,13:37,4.0,0.5,0.0,0.0,1.0,"2102,5101",7.3
8534,Burger King Ålesund Avd.5049,KIPERVIKGATA 5,6003.0,62.4719148,6.1593252,07:30,09:30,0.5,0.0,0.0,0.0,1.0,"2103,5054",5.6
12206,Trsp.o. Jakob & Johan Dybvik,Tingstadvika 5,6035.0,62.4420055,6.2580881,08:20,10:20,0.5,0.0,0.0,0.0,1.0,2401,22.1
7620,Nor F. Stokke Kantine,PARKGATA 6,6003.0,62.47252398961179,6.160399770889733,08:19,10:19,1.0,0.5,0.0,0.0,1.0,1051,8.3
6780,Spar Svingen,RINGSTADVEIEN 67,6200.0,62.3115806,6.9180612,09:26,11:26,8.0,3.0,0.0,0.0,1.0,"1601,2602,3601,4601,5601",12.9
6360,Eurospar Hareid,Kjøpmannsgata 13,6060.0,62.3718107,6.0279234,08:04,10:04,5.5,0.5,0.0,0.0,1.0,"1701,2701,3701,4701,5701",21.3
1090,Spar Langevåg,Fyllingvegen 9,6030.0,62.4421478,6.1903413,10:13,12:13,6.0,0.0,0.0,0.0,1.0,"1401,2403,3401,4402,5401",11.9
2935,Kiwi 844 Sykkylven,Storgata 10,6230.0,62.3913141,6.5816796,09:28,11:28,2.5,1.0,0.0,0.0,1.0,"1601,2602,3601,4602,5601",30.1
1025,3846 DEVOLD KANTINE KAFE,Geilneset 16,6030.0,62.44043,6.18746,16:28,18:28,1.5,0.0,0.0,0.0,1.0,0,7.6
13258,Larsnes Mek Verksted As,Larsnesvegen 119,6084.0,62.20352742913553,5.571669213200317,07:29,09:29,1.0,0.5,0.0,0.0,1.0,"2352,4351",6.0
2819,Isehaug Kafeteria,Perhusvegen 20,6783.0,61.9041735,6.72275,09:55,11:55,3.0,1.0,0.0,0.0,1.0,"3551,5551",10.0
1173,Fergekaia Fosnavåg,MYKLEBUSTVEGEN 83,6092.0,62.326434,5.6364476,07:04,09:04,4.0,1.5,0.0,0.0,1.0,4251,14.5
5550,Spar Hovdebygda,Tovmyrane 5,6160.0,62.1827871,6.0843433,15:54,17:54,9.5,1.0,0.0,0.0,1.0,"1501,3501,4502,5502",17.5
2920,Kiwi 905 Eggesbønes,Eggesbøvegen 4,6092.0,62.32582,5.63805,09:34,11:34,4.5,0.0,0.0,0.0,1.0,"1252,3251,4252,5702",24.0
1697,St1 Vestnes 9289,BRUGATA 2,6390.0,62.623089,7.09026,11:04,13:04,1.0,0.5,0.0,0.0,1.0,"1651,3651",8.9
5887,Ssp Upper Crust A326 Aes,Ålesund lufthavn,6040.0,62.55831,6.11555,06:21,08:21,0.5,0.0,0.0,0.0,1.0,"3751,5751",4.8
1190,HAVILA CASTOR,Skansekaia 2,6002.0,62.475555662874754,6.152056057641381,09:22,11:22,1.0,0.5,0.0,0.0,1.0,0,8.8
7755,Joker Stordal,Rådyrvegen 4,6250.0,62.38233549471638,6.993128782522092,15:19,17:19,3.0,0.0,0.0,0.0,1.0,"1201,3201,5201",21.6
1824,Tik Cafe & Restaurant,VIKEGATA 11,6150.0,62.2001329,6.1267231,11:21,13:21,0.5,0.0,0.0,0.0,1.0,"2501,5501",9.1
3087,Bunnpris Broa,BROGATA 1,6005.0,62.469771,6.125637,08:07,10:07,6.5,0.0,0.0,0.0,1.0,"1052,2054,4055",12.9
3078,Bunnpris Torghallen,NEDRE STRANDGATE 9,6004.0,62.4703741,6.1502732,08:21,10:21,11.0,3.5,0.0,0.0,1.0,"1052,2104,3055,4054,5054",14.2
2960,Cafe Nova,Sjøgata 100,6065.0,62.34395,5.846097,11:07,13:07,1.0,0.5,0.0,0.0,1.0,"2701,4701",10.5
9055,Spar Eidsnes,SOLAVÅGSEIDET 76,6037.0,62.4273801,6.3156902,18:58,20:58,7.0,0.0,0.0,0.0,1.0,"1107,2057,3106,4401,5402",15.1
8527,"Borgund Vgs, Rest.og Matfag",Yrkesskolevegen 20,6011.0,62.4683690434248,6.372648570889469,09:16,11:16,1.0,0.5,0.0,0.0,1.0,1052,6.0
3066,Bunnpris Volda,HALKJELSGATE 4,6100.0,62.14507,6.066253,07:14,09:14,10.5,4.0,0.0,0.0,1.0,"1501,3502,5501",18.2
5195,RAFTEVOLDS HOTEL,Sanden 27,6763.0,61.96764993665425,6.524541699973519,09:41,11:41,4.0,0.0,0.0,0.0,1.0,0,9.1
12224,Trsp.o Trollbryggeriet As,Fv650 320,6212.0,62.311054898585,7.069110543896701,11:31,13:31,0.5,0.0,0.0,0.0,1.0,3201,21.0
11074,Hatløy Catering,Osnesvegen 110,6065.0,62.34094060443525,5.822360753689022,18:25,20:25,3.5,0.0,0.0,0.0,1.0,"1701,4701",6.4
8288,Atlanterhavsparken Ålesund,Tuenesvegen 200,6006.0,62.46541603353335,6.096742457646023,07:51,09:51,1.0,0.5,0.0,0.0,1.0,"1051,3051",9.9
2953,Kiwi 915 Valderøy,Ytterland 1,6050.0,62.5068,6.10245,11:52,13:52,2.5,0.5,0.0,0.0,1.0,"1752,2751,3752,4751,5751",24.3
2371,Millennium Kafe,STRANDGATA 91,6060.0,62.37183,6.02925,18:44,20:44,1.0,0.5,0.0,0.0,1.0,"2701,5701",7.7
8939,Facilitec Catering Nmk Avd 120,Borgundvegen 340,6009.0,62.47069839160189,6.23475969550118,18:12,20:12,2.0,0.5,0.0,0.0,1.0,4101,9.1
