customer_id,customer_name,address,postal_code,latitude,longitude,tw_start,tw_end,ppl,ppl_freeze,volume_m3,weight_kg,vehicle_type,tour_id,service_time_min
3078,Bunnpris Torghallen,NEDRE STRANDGATE 9,6004.0,62.4703741,6.1502732,11:01,13:01,3.0,0.5,0.0,0.0,1.0,"1052,2104,3055,4054,5054",16.1
7932,FREMMERHOLEN BARNEHAGE 2024,Holmyrvegen 48,6011.0,62.46605333949273,6.378763586454273,07:10,09:10,2.5,0.0,0.0,0.0,1.0,0,9.2
8531,Iss 422547 Tussa Hovdebygda,Langemyra 6,6160.0,62.17891026564585,6.083576499707371,11:21,13:21,0.5,0.0,0.0,0.0,1.0,"1501,4502",7.1
2936,Kiwi 843 Volda,Vikebygdvegen 2A,6100.0,62.1467135,6.0889177,09:42,11:42,3.0,1.5,0.0,0.0,1.0,"1503,2503,3502,4503,5502",27.2
5129,Osdals Catering,Prestegata 29,6100.0,62.14415,6.08199,09:32,11:32,2.0,1.0,0.0,0.0,1.0,2501,9.3
3210,Joker Lepsøy,Lepsøyvegen 57,6292.0,62.61032,6.20503,09:54,11:54,4.0,0.0,0.0,0.0,1.0,2151,15.2
7585,Giske Omsorgssenter,Skomakarvegen 6050,6050.0,62.50051036969748,6.12429274020198,18:35,20:35,0.5,0.0,0.0,0.0,1.0,"1751,3751",7.8
1698,St1 Ørsta 9163,ANDERS HOVDENGT 1,6153.0,62.196243,6.128004,09:47,11:47,1.0,0.0,0.0,0.0,1.0,"1502,4502",6.8
13258,Larsnes Mek Verksted As,Larsnesvegen 119,6084.0,62.20352742913553,5.571669213200317,09:49,11:49,0.5,0.0,0.0,0.0,1.0,"2352,4351",6.3
6360,Eurospar Hareid,Kjøpmannsgata 13,6060.0,62.3718107,6.0279234,11:41,13:41,4.5,2.0,0.0,0.0,1.0,"1701,2701,3701,4701,5701",19.0
9178,Bybadet,PARKGATA 11B,6003.0,62.472774,6.165056,07:27,09:27,3.5,1.5,0.0,0.0,1.0,"2052,5052",12.2
2948,Kiwi 912 Stranda,Øyna 10,6200.0,62.307148,6.945131,12:34,14:34,4.5,0.0,0.0,0.0,1.0,"1601,2602,3601,4601,5601",20.0
8963,Ålesund Sjukehus Hf Avd 9034,Åsehaugen 5,6017.0,62.463631,6.312544,06:08,08:08,1.5,0.5,0.0,0.0,1.0,"2101,4051",5.1
5280,Joker Hellesylt,Hellesyltvegen 49,6218.0,62.08441,6.86958,16:08,18:08,3.0,0.5,0.0,0.0,1.0,"1601,3601,5601",19.6
3076,Bunnpris Spjelkavik,Bunnpris Spjelkavik,6010.0,62.462997,6.363048,08:24,10:24,7.0,1.5,0.0,0.0,1.0,"1054,2102,4103,5402",17.5
2957,Kiwi 917 Myrvåg,Dragsundvegen 9,6080.0,62.277182,5.80352,09:08,11:08,8.5,0.5,0.0,0.0,1.0,"1251,2352,3701,4251,5701",27.9
2920,Kiwi 905 Eggesbønes,Eggesbøvegen 4,6092.0,62.32582,5.63805,15:04,17:04,2.0,0.5,0.0,0.0,1.0,"1252,3251,4252,5702",25.9
2946,Kiwi 911 Fiskarstrand,Risevegen 1,6035.0,62.4402429,6.2730816,11:21,13:21,5.0,0.0,0.0,0.0,1.0,"1401,2404,3401,4402,5401",20.0
785,Brattvåg Bowling As,Brattvåggata 15,6270.0,62.5998184,6.4459517,17:53,19:53,1.0,0.0,0.0,0.0,1.0,"2151,5151",9.9
7392,Braud Ulsteinvik,SAUNESVEG 2-4,6065.0,62.34056616662475,5.855065499717559,07:57,09:57,2.0,0.0,0.0,0.0,1.0,2701,8.5
