customer_id,customer_name,address,postal_code,latitude,longitude,tw_start,tw_end,ppl,ppl_freeze,volume_m3,weight_kg,vehicle_type,tour_id,service_time_min
361,Asko Mat,Spjelkavik,6010.0,62.46,6.35,08:20,10:20,0.0,0.0,0.0,0.0,1,3501,4.9
8353,4341 Apotekergata 5,APOTEKERGATA 5,6004.0,62.4720649,6.1521511,15:55,17:55,1.0,0.0,300.0,0.0,1,3055,6.6
9325,Akademiet Vgs Åles.elevkantine,Parkgata 2,6003.0,62.47292802980104,6.163586126708768,08:05,10:05,1.0,0.5,252.6,0.0,1,3041,7.6
3319,Alnes Fyr Og Opplevelsessenter,Alnes Fyr og opplevelsessenter,,62.4892605,5.96547,10:35,12:35,1.0,0.5,313.2,0.0,1,3751,6.5
9142,Anno,Anno,,62.4714804,6.1512358,15:45,17:45,1.0,0.5,318.6,0.0,1,3055,9.7
8288,Atlanterhavsparken Ålesund,Atlanterhavsparken,,62.46541603353335,6.096742457646023,09:00,11:00,1.5,0.5,560.96,0.0,1,3051,9.0
7811,"Avd Vatne, Tennfjord Bhg",Tennfjord,6264.0,62.55734986156316,6.624431773031065,08:20,10:20,1.0,0.5,476.1,0.0,1,3151,9.9
7923,Blindheim Omsorgssenter 2024,Blindheim omsorgssenter,,62.44261448394724,6.3781111420516465,07:00,09:00,1.0,0.5,637.5,0.0,1,3051,5.6
7396,Braud Valderøy,Valderøy,6050.0,62.52922297399799,6.116784655548536,08:55,10:55,1.5,0.5,679.4,0.0,1,3751,6.1
9336,Brooklyn 24/26,Brooklyn - 24 / 26,,62.47133258505335,6.1587225153210055,17:40,19:40,1.04,0.5,477.9,0.0,1,3055,20.0
3070,Bunnpris Brattvåg,Bunnpris Brattvåg,,62.596963,6.446316,10:35,12:35,5.0,1.0,5266.28,0.0,1,3151,12.3
3095,Bunnpris Hareid,Bunnpris Hareid,,62.368536,6.032497,07:00,09:00,6.85,1.0,6767.5,0.0,1,3701,16.9
2943,Bunnpris Nørve,Bunnpris Nørve,,62.4708204,6.20156,06:55,08:55,0.5,0.0,389.27,0.0,1,3053,12.8
3071,Bunnpris Sjøholt,Bunnpris Sjøholt,,62.482209,6.81757,06:45,08:45,2.0,0.0,3172.98,0.0,1,3651,22.5
3097,Bunnpris Stryn,Bunnpris Stryn,,61.90424,6.71934,07:50,09:50,5.666,1.0,5360.53,0.0,1,3551,14.4
3078,Bunnpris Torghallen,NEDRE STRANDGATE 9,6004.0,62.4703741,6.1502732,16:05,18:05,2.5,0.0,2424.3,0.0,1,3055,14.7
